name,dist_ly,x,y,z,spect,temp,size,color,brightness,comp_val,comp_desc,stage,image,has_planets,planet_count,visible_from
Gliese GJ 1246,62.11,25.85,-46.33,-32.3,K3/K4V,4684,0.56,Orange,0.1354,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 667 System (44.8 ly away), Gliese 876 System (52.2 ly away), Gliese 581 System (57.8 ly away)"
Gliese Gl 59A,62.14,52.06,22.44,-25.45,K0V,5385,0.826,Orange,0.5152,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Tau Ceti System (50.4 ly away), Gliese 876 System (51.1 ly away), Epsilon Eridani System (53.5 ly away)"
Gliese GJ 2102,62.2,-56.45,-24.41,9.29,K0,4681,0.688,Orange,0.2036,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 581 System (46.0 ly away), Wolf 359 System (56.3 ly away), Gliese 667 System (58.0 ly away)"
Gliese GJ 3920,62.21,-21.07,-32.95,48.38,M:,2975,0.182,Red,0.0023,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (54.6 ly away), Barnard's Star System (58.1 ly away), Wolf 359 System (60.5 ly away)"
Gliese GJ 9652A,62.24,18.8,-55.65,20.59,M:,3794,0.201,Red,0.0075,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,TRUE,1,"Gliese 667 System (54.9 ly away), Gliese 581 System (56.3 ly away), Barnard's Star System (56.7 ly away)"
Hipparcos 76315,62.31,-18.34,-25.09,54.01,K5,4596,0.592,Orange,0.1401,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 581 System (57.8 ly away), Barnard's Star System (58.9 ly away), Wolf 359 System (60.6 ly away)"
Hipparcos 21086,62.33,22.91,56.1,-14.57,G2V,5700,0.093,Yellow,0.0082,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Epsilon Eridani System (52.3 ly away), Tau Ceti System (53.8 ly away), Ross 128 System (56.1 ly away)"
Gliese Gl 646A,62.34,-12.66,-46.36,-39.7,K3/K4V,4346,0.68,Orange,0.1482,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 667 System (39.8 ly away), Gliese 581 System (48.3 ly away), Proxima Centauri System (58.6 ly away)"
Gliese GJ 1080,62.36,8.61,61.68,3.23,M5 V,3649,0.123,Red,0.0024,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (51.1 ly away), Ross 128 System (53.1 ly away), Epsilon Eridani System (53.7 ly away)"
Gliese Gl 646B,62.36,-12.67,-46.38,-39.72,G2V,5700,0.152,Yellow,0.022,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 667 System (39.8 ly away), Gliese 581 System (48.3 ly away), Proxima Centauri System (58.6 ly away)"
Gliese Gl 894.5,62.37,60.48,-9.83,-11.65,K2V,5048,0.644,Orange,0.2417,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (47.3 ly away), Tau Ceti System (53.0 ly away), Epsilon Eridani System (58.1 ly away)"
Gliese Gl 262,62.4,-14.88,52.32,30.57,G4V,5987,1.084,Yellow,1.3539,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (30.3 ly away), Ross 128 System (51.6 ly away), Epsilon Eridani System (58.5 ly away)"
Gliese Gl 855,62.46,30.86,-13.81,-52.51,K,3839,0.278,Orange,0.015,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (52.4 ly away), Gliese 667 System (52.4 ly away), Tau Ceti System (56.6 ly away)"
Gliese Gl 220,62.48,1.68,56.94,25.67,M1.5,3824,0.281,Red,0.0152,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (41.0 ly away), Ross 128 System (52.3 ly away), Epsilon Eridani System (56.0 ly away)"
Gliese Gl 131,62.52,36.95,42.04,-27.84,K5V,4241,0.487,Orange,0.0687,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Tau Ceti System (51.8 ly away), Epsilon Eridani System (52.6 ly away), Gliese 876 System (56.9 ly away)"
Gliese Gl 817,62.53,43.18,-41.38,-18.24,M3,3881,0.203,Red,0.0084,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (49.3 ly away), Gliese 667 System (52.2 ly away), Tau Ceti System (58.8 ly away)"
Gliese Gl 906,62.55,50.35,-3.12,36.99,M0,4055,0.382,Red,0.0354,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (54.5 ly away), Tau Ceti System (57.4 ly away), Epsilon Eridani System (59.8 ly away)"
Gliese Gl 334.2,62.59,-38.13,35.3,34.89,F9V,6027,1.063,Yellow-White,1.3366,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (23.1 ly away), Ross 128 System (53.3 ly away), Wolf 359 System (56.5 ly away)"
54Omi Aql,62.59,28.67,-54.48,11.32,F8V,6116,1.512,Yellow-White,2.8708,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 667 System (54.1 ly away), Gliese 876 System (54.4 ly away), Barnard's Star System (57.4 ly away)"
Gliese GJ 3406A,62.6,-7.47,38.56,48.75,M3.5   J,3663,0.145,Red,0.0034,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (36.4 ly away), Ross 128 System (53.8 ly away), Wolf 359 System (60.1 ly away)"
Gliese GJ 3407B,62.6,-7.47,38.56,48.75,G2V,5700,0.019,Yellow,0.0004,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (36.4 ly away), Ross 128 System (53.8 ly away), Wolf 359 System (60.1 ly away)"
Gliese GJ 1054A,62.63,37.65,40.35,-29.61,Se,5500,0.18,Yellow,0.0265,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Tau Ceti System (51.9 ly away), Epsilon Eridani System (52.9 ly away), Gliese 876 System (56.6 ly away)"
Gliese Gl 204.1,62.63,4.35,30.61,-54.46,G5V,5420,0.815,Yellow,0.5138,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Epsilon Eridani System (57.3 ly away), Tau Ceti System (57.5 ly away), Proxima Centauri System (60.4 ly away)"
Hipparcos 115147,62.64,11.76,-2.1,61.49,G9V,5015,0.742,Yellow,0.3125,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Ross 128 System (61.2 ly away), Barnard's Star System (61.3 ly away), 55 Cancri System (62.2 ly away)"
110 Her,62.65,11.61,-57.5,21.99,F6V,6467,2.078,Yellow-White,6.7733,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 667 System (54.6 ly away), Gliese 581 System (54.7 ly away), Barnard's Star System (56.9 ly away)"
Gliese GJ 3968,62.69,-17.11,-47.52,37.13,G2V,5700,0.095,Yellow,0.0085,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 581 System (51.4 ly away), Barnard's Star System (57.5 ly away), Gliese 667 System (59.7 ly away)"
Gliese GJ 1010A,62.71,13.83,1.42,61.15,K,3852,0.221,Orange,0.0096,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Ross 128 System (60.8 ly away), Barnard's Star System (61.7 ly away), 55 Cancri System (61.8 ly away)"
Gliese GJ 3027,62.72,55.29,4.57,29.27,m,3100,0.105,Red,0.0009,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (53.5 ly away), Tau Ceti System (55.5 ly away), Epsilon Eridani System (58.2 ly away)"
Gliese GJ 3157,62.72,40.03,29.52,38.22,m,3100,0.097,Red,0.0008,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Epsilon Eridani System (56.5 ly away), Tau Ceti System (56.6 ly away), Ross 128 System (59.0 ly away)"
Gliese GJ 3284,62.72,24.14,55.4,16.78,dM0,3950,0.144,White,0.0045,1.0,Solar metallicity,White Dwarf,images/sirius.jpg,TRUE,2,"Epsilon Eridani System (53.7 ly away), Ross 128 System (54.8 ly away), Tau Ceti System (56.0 ly away)"
Gliese GJ 3344,62.72,3.66,18.79,-59.73,m,3950,0.176,Red,0.0067,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Tau Ceti System (58.5 ly away), Epsilon Eridani System (59.0 ly away), Proxima Centauri System (59.9 ly away)"
Gliese GJ 3395,62.72,-5.45,39.91,48.08,M0,3794,0.252,Red,0.0118,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (37.3 ly away), Ross 128 System (53.8 ly away), Epsilon Eridani System (60.1 ly away)"
Gliese GJ 3546,62.72,-42.42,36.13,28.79,K5,4051,0.449,Orange,0.0488,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"55 Cancri System (23.0 ly away), Ross 128 System (53.4 ly away), Wolf 359 System (56.2 ly away)"
Gliese GJ 3604,62.72,-48.9,20.58,33.46,m,3100,0.157,Red,0.002,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (29.0 ly away), Ross 128 System (55.5 ly away), Wolf 359 System (55.8 ly away)"
Gliese GJ 3747,62.72,-61.28,-12.79,-3.91,M3,3734,0.128,Red,0.0029,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (48.4 ly away), Wolf 359 System (56.1 ly away), 55 Cancri System (58.3 ly away)"
Gliese GJ 3757,62.72,-60.08,-15.93,8.44,m+,3100,0.039,Red,0.0001,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (48.4 ly away), Wolf 359 System (56.1 ly away), 55 Cancri System (56.1 ly away)"
Gliese GJ 3990,62.72,-13.32,-59.91,12.96,m,3100,0.099,Red,0.0008,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (47.2 ly away), Gliese 667 System (50.0 ly away), Barnard's Star System (56.9 ly away)"
Gliese GJ 4059,62.72,7.07,-61.09,12.34,m,3100,0.168,Red,0.0023,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (50.8 ly away), Gliese 581 System (52.1 ly away), Barnard's Star System (56.8 ly away)"
Gliese GJ 4104,62.72,15.26,-46.27,-39.51,M3,3100,0.18,Red,0.0027,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (42.7 ly away), Gliese 876 System (55.2 ly away), Gliese 581 System (55.7 ly away)"
Gliese GJ 4160A,62.72,40.76,-46.67,9.7,k-m,4500,0.165,Orange,0.01,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (51.8 ly away), Gliese 667 System (57.1 ly away), Barnard's Star System (58.4 ly away)"
Gliese GJ 4161B,62.72,40.76,-46.68,9.71,m,3100,0.194,Red,0.0031,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (51.8 ly away), Gliese 667 System (57.1 ly away), Barnard's Star System (58.4 ly away)"
Gliese GJ 4211,62.72,51.57,-35.69,-0.85,m,3705,0.134,Red,0.003,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (48.9 ly away), Tau Ceti System (58.0 ly away), Gliese 667 System (58.8 ly away)"
Gliese GJ 4240,62.72,50.68,-30.26,21.22,M3.5,3677,0.117,Red,0.0022,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (51.3 ly away), Tau Ceti System (59.0 ly away), Barnard's Star System (59.8 ly away)"
Gliese GJ 4300,62.72,52.57,-16.39,30.03,m,3100,0.193,Red,0.0031,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (52.6 ly away), Tau Ceti System (57.9 ly away), Barnard's Star System (60.9 ly away)"
Gliese GJ 4371,62.72,60.64,-2.01,-15.91,m,3100,0.05,Red,0.0002,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (48.1 ly away), Tau Ceti System (52.4 ly away), Epsilon Eridani System (57.2 ly away)"
Gliese Gl 140.1A,62.78,25.5,31.29,-48.09,K3V,4585,0.549,Orange,0.1193,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Tau Ceti System (54.1 ly away), Epsilon Eridani System (55.2 ly away), Gliese 876 System (57.9 ly away)"
74 Ori,62.78,-4.4,61.19,13.34,F5IV-V,6719,1.304,Yellow-White,3.1103,1.0,Solar metallicity,Subgiant,images/sun.jpg,FALSE,0,"55 Cancri System (40.9 ly away), Ross 128 System (52.2 ly away), Epsilon Eridani System (56.0 ly away)"
Gliese Gl 231.1A,62.78,-4.71,62.36,5.58,G0.5Vb,5929,1.236,Yellow,1.6936,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (43.6 ly away), Ross 128 System (52.5 ly away), Epsilon Eridani System (55.6 ly away)"
Gliese Gl 490A,62.81,-49.69,-12.77,36.23,M0Vvar,3913,0.301,Red,0.0191,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,TRUE,1,"55 Cancri System (49.3 ly away), Gliese 581 System (53.6 ly away), Wolf 359 System (57.0 ly away)"
Hipparcos 57361,62.82,-58.78,3.7,-21.85,G2V,3821,0.18,Yellow,0.0062,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 581 System (53.2 ly away), Wolf 359 System (56.2 ly away), 55 Cancri System (58.0 ly away)"
Gliese GJ 1019,62.84,54.26,10.45,29.93,m,3663,0.056,Red,0.0005,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (54.4 ly away), Tau Ceti System (55.4 ly away), Epsilon Eridani System (57.6 ly away)"
Gliese Gl 852.1,62.84,54.62,-26.25,16.64,m,3734,0.084,Red,0.0012,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (50.3 ly away), Tau Ceti System (57.8 ly away), Barnard's Star System (60.4 ly away)"
Gliese GJ 4001,62.89,-11.36,-61.83,-1.96,K7,3886,0.303,Orange,0.0188,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 667 System (45.6 ly away), Gliese 581 System (46.5 ly away), Barnard's Star System (57.3 ly away)"
Gliese GJ 3029,62.96,43.47,4.11,-45.36,M6,3739,0.155,Red,0.0042,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (51.5 ly away), Tau Ceti System (53.6 ly away), Epsilon Eridani System (57.5 ly away)"
Gliese GJ 1074,62.96,10.47,38.27,48.89,M0V:,3899,0.253,Red,0.0133,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (47.4 ly away), Ross 128 System (55.3 ly away), Epsilon Eridani System (59.0 ly away)"
Gliese GJ 3311,62.96,13.12,39.39,47.34,m,3100,0.025,Red,0.0001,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (48.7 ly away), Ross 128 System (55.4 ly away), Epsilon Eridani System (58.5 ly away)"
Gliese Gl 513,62.96,-57.09,-23.46,12.49,M5,3855,0.152,Red,0.0046,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (47.4 ly away), Wolf 359 System (57.0 ly away), 55 Cancri System (59.6 ly away)"
Gliese GJ 1126A,62.98,-42.39,32.39,-33.47,K3/K4V,4779,0.574,Orange,0.154,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"55 Cancri System (56.0 ly away), Wolf 359 System (57.6 ly away), Ross 128 System (58.2 ly away)"
Hipparcos 99711,63.0,34.77,-52.53,-0.95,K0,4897,0.695,Orange,0.2489,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (52.6 ly away), Gliese 667 System (52.6 ly away), Barnard's Star System (58.4 ly away)"
Gliese Gl 231.1B,63.01,-4.7,62.59,5.62,m+,3934,0.081,Red,0.0014,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (43.7 ly away), Ross 128 System (52.7 ly away), Epsilon Eridani System (55.9 ly away)"
Gliese Gl 571.1,63.09,-43.63,-43.91,-12.18,K7V,3997,0.477,Orange,0.0521,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 581 System (43.0 ly away), Gliese 667 System (47.7 ly away), Barnard's Star System (59.4 ly away)"
Gliese Gl 167.2,63.09,24.59,51.07,-27.71,M0,3983,0.166,Red,0.0062,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Epsilon Eridani System (53.3 ly away), Tau Ceti System (54.1 ly away), Ross 128 System (58.7 ly away)"
Gliese GJ 3441,63.11,-21.79,54.29,23.69,M2,3801,0.235,Red,0.0103,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (28.9 ly away), Ross 128 System (52.1 ly away), Wolf 359 System (58.7 ly away)"
Gliese Gl 816.1B,63.15,31.44,-30.72,45.34,G2V,5700,0.047,Yellow,0.0021,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 876 System (58.4 ly away), Barnard's Star System (59.5 ly away), Solar System (Earth/Sun) (63.1 ly away)"
Gliese GJ 9472,63.16,-52.35,-34.49,-7.65,M0,3921,0.366,Red,0.0284,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (44.1 ly away), Gliese 667 System (51.9 ly away), Wolf 359 System (58.6 ly away)"
Gliese GJ 3867,63.18,-47.04,-42.08,2.98,G8V,5015,0.673,Yellow,0.2573,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 581 System (43.7 ly away), Gliese 667 System (52.3 ly away), Barnard's Star System (59.3 ly away)"
Gliese Gl 629.3,63.21,-14.72,-38.5,-47.92,M1 :,3824,0.138,Red,0.0037,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (41.9 ly away), Gliese 581 System (50.8 ly away), Proxima Centauri System (59.2 ly away)"
Gliese Gl 689,63.23,-2.04,-19.56,60.1,K5,4539,0.572,Orange,0.1245,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Barnard's Star System (60.3 ly away), Solar System (Earth/Sun) (63.2 ly away), Wolf 359 System (63.2 ly away)"
Gliese Gl 788.1,63.23,19.38,-27.0,-53.79,M,3862,0.307,Red,0.0188,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (47.4 ly away), Gliese 876 System (55.2 ly away), Proxima Centauri System (60.0 ly away)"
Gliese Gl 768.1B,63.25,28.97,-55.05,11.43,M3,3100,0.151,Red,0.0019,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (54.7 ly away), Gliese 876 System (55.0 ly away), Barnard's Star System (58.1 ly away)"
Gliese Gl 270,63.26,-18.07,49.98,34.29,M2:,3918,0.383,Red,0.031,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (29.2 ly away), Ross 128 System (52.7 ly away), Wolf 359 System (59.3 ly away)"
Gliese Gl 314A,63.27,-37.36,44.87,-24.38,G3/G5V,5534,1.929,Yellow,3.1304,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (49.2 ly away), Ross 128 System (56.1 ly away), Wolf 359 System (58.0 ly away)"
Gliese GJ 1283,63.27,30.64,-5.53,-55.08,K7V,4401,0.511,Orange,0.0878,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (53.9 ly away), Gliese 667 System (55.5 ly away), Tau Ceti System (56.7 ly away)"
1 Cen,63.28,-47.5,-23.6,-34.51,F3V,6934,1.792,Yellow-White,6.6619,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 581 System (47.7 ly away), Gliese 667 System (49.4 ly away), Wolf 359 System (59.4 ly away)"
Hipparcos 38594,63.31,-27.35,50.28,-27.06,M,3975,0.429,Red,0.0413,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"55 Cancri System (52.3 ly away), Ross 128 System (56.0 ly away), Wolf 359 System (59.2 ly away)"
Mothallah,63.33,48.51,26.09,31.26,F6IV,6444,3.016,Yellow-White,14.0734,1.4,Metal-rich,Subgiant,images/sun.jpg,FALSE,0,"Tau Ceti System (55.7 ly away), Epsilon Eridani System (56.5 ly away), Gliese 876 System (57.7 ly away)"
Gliese GJ 9126,63.33,32.06,47.68,26.64,K2,3503,0.837,Orange,0.0947,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Epsilon Eridani System (55.0 ly away), Tau Ceti System (56.5 ly away), Ross 128 System (56.8 ly away)"
Bet Pic,63.41,2.21,39.78,-49.32,A3V,8394,1.46,White,9.4886,1.0,Solar metallicity,Main Sequence,images/sirius.jpg,TRUE,3,"Epsilon Eridani System (57.2 ly away), Tau Ceti System (58.3 ly away), Ross 128 System (60.9 ly away)"
Gliese GJ 4130,63.44,29.42,-50.59,24.49,G5,4912,0.735,Yellow,0.2818,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 876 System (56.4 ly away), Barnard's Star System (58.4 ly away), Gliese 667 System (59.3 ly away)"
Gliese Gl 816.1A,63.5,31.62,-30.89,45.59,K2,4816,0.758,Orange,0.2772,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Gliese 876 System (58.7 ly away), Barnard's Star System (59.9 ly away), Solar System (Earth/Sun) (63.5 ly away)"
Gliese Gl 530,63.52,-51.15,-27.01,-26.23,G5V,5591,1.005,Yellow,0.8847,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 581 System (46.3 ly away), Gliese 667 System (50.4 ly away), Wolf 359 System (59.1 ly away)"
Gliese Gl 642,63.52,-17.6,-59.6,13.11,M1,3942,0.276,Red,0.0166,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 581 System (47.2 ly away), Gliese 667 System (50.9 ly away), Barnard's Star System (57.8 ly away)"
Gliese Gl 140.1B,63.54,25.81,31.66,-48.67,K0,3973,0.344,Orange,0.0265,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Tau Ceti System (54.9 ly away), Epsilon Eridani System (56.0 ly away), Gliese 876 System (58.7 ly away)"
Gliese Gl 268.2,63.54,-8.94,27.07,-56.79,K5V,4204,0.525,Orange,0.0771,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"Epsilon Eridani System (60.1 ly away), Proxima Centauri System (60.8 ly away), Tau Ceti System (61.0 ly away)"
Tureis,63.54,-30.59,49.17,-26.15,F2mF5IIp,6586,3.801,Yellow-White,24.3893,1.4,Metal-rich,Main Sequence,images/sun.jpg,FALSE,0,"55 Cancri System (51.3 ly away), Ross 128 System (56.2 ly away), Wolf 359 System (59.0 ly away)"
Gliese Gl 140A,63.57,36.58,45.22,25.64,M0...,3779,0.357,Red,0.0233,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Epsilon Eridani System (55.1 ly away), Tau Ceti System (56.1 ly away), Ross 128 System (57.8 ly away)"
Gliese Gl 690.1,63.58,-4.64,-60.74,-18.21,M2.5,3720,0.108,Red,0.002,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 667 System (42.7 ly away), Gliese 581 System (48.7 ly away), Barnard's Star System (58.5 ly away)"
Gliese Gl 874,63.58,48.44,-15.67,-38.08,M3,3824,0.172,Red,0.0056,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Gliese 876 System (49.8 ly away), Tau Ceti System (55.6 ly away), Gliese 667 System (57.6 ly away)"
Gliese Gl 59B,63.62,53.3,22.89,-26.12,m,4121,0.1,Red,0.0026,0.5,Metal-poor,Main Sequence (Red Dwarf),images/red_dwarf.jpg,FALSE,0,"Tau Ceti System (51.9 ly away), Gliese 876 System (52.6 ly away), Epsilon Eridani System (55.0 ly away)"
Gliese GJ 3528,63.64,-44.96,44.05,9.37,K:,3907,0.179,Orange,0.0067,1.0,Solar metallicity,Main Sequence,images/orange_dwarf.jpg,FALSE,0,"55 Cancri System (29.3 ly away), Ross 128 System (54.1 ly away), Wolf 359 System (56.9 ly away)"
Hipparcos 85042,63.68,-10.27,-62.79,-2.65,G5IV,5671,1.049,Yellow,1.0214,1.0,Solar metallicity,Subgiant,images/sun.jpg,FALSE,0,"Gliese 667 System (46.2 ly away), Gliese 581 System (47.5 ly away), Barnard's Star System (58.1 ly away)"
Gliese Gl 790,63.68,32.84,-43.69,-32.67,G6/G8V,5521,0.951,Yellow,0.7537,1.0,Solar metallicity,Main Sequence,images/sun.jpg,FALSE,0,"Gliese 667 System (48.3 ly away), Gliese 876 System (52.3 ly away), Barnard's Star System (60.7 ly away)"
